purchase_TF,Variant,date,id
False,A,2020-02-08,0x324056
False,A,2019-11-26,0x1da099
False,A,2020-03-09,0x2269e4
False,B,2020-08-03,0x2dd4f3
False,A,2020-07-17,0x2238f2
True,A,2019-12-19,0x7793b1
True,A,2020-01-20,0x5d4663
False,A,2019-12-23,0xf8f8e
False,A,2020-07-17,0x82e279
False,A,2019-08-08,0x8562cc
False,A,2020-01-28,0x662174
False,A,2019-10-06,0x4aa71a
True,A,2020-02-13,0x589404
False,A,2019-12-29,0x731217
False,A,2020-08-22,0x61834c
False,A,2020-03-13,0x7e83bb
False,A,2020-06-15,0x21b3b1
False,A,2020-01-11,0x8d61a2
False,A,2020-04-08,0x3d67a2
False,A,2019-12-07,0x498a7a
True,A,2020-04-22,0x7ecb05
False,A,2019-10-30,0x4612fd
True,A,2020-02-03,0x8134f3
False,A,2019-12-06,0x7fe571
False,A,2020-03-01,0x85174f
False,A,2020-05-19,0x1cb7a8
False,A,2020-02-28,0x869993
False,A,2019-08-11,0x45a16a
True,B,2020-08-02,0x31b80a
False,A,2020-08-19,0x32c318
False,B,2020-08-07,0x68720f
False,A,2020-04-15,0x6b8bb3
False,A,2019-09-07,0x2018df
False,A,2020-08-14,0x8ad3f4
False,A,2019-09-01,0x1f890f
False,A,2019-12-25,0x195d7c
False,A,2020-03-11,0x788ef4
True,A,2019-10-25,0x247538
False,A,2020-02-18,0x985ae5
False,A,2019-11-26,0x3ac4ea
False,A,2020-06-20,0x71630c
False,A,2020-05-15,0x5545b1
False,A,2019-08-08,0x426c98
False,A,2020-01-11,0x799179
False,A,2019-10-04,0x415616
True,A,2020-02-09,0x342908
False,A,2019-09-19,0x5bbe9b
True,A,2019-12-08,0x906e22
False,A,2019-08-12,0x704eeb
False,A,2019-12-26,0x1da00f
False,A,2020-07-24,0x70e15c
False,A,2019-10-17,0x730b6b
False,A,2020-07-24,0x92bbe5
False,A,2020-01-10,0x40cc31
False,A,2020-03-12,0x96ceab
False,A,2019-10-21,0x5aadef
False,A,2019-08-13,0x21b8cd
False,A,2019-08-25,0x6efc73
False,A,2020-05-21,0x67928d
True,A,2019-11-05,0x539298
False,A,2020-02-27,0x130561
False,A,2020-06-28,0x13f47c
True,A,2019-11-14,0x4bb75e
False,A,2020-07-03,0x23277d
False,A,2019-10-10,0x193a19
False,A,2020-01-09,0x1dcd49
False,A,2020-07-03,0x976f22
False,A,2019-09-20,0x3a171c
False,A,2020-04-24,0x592bf7
False,A,2020-05-27,0x236ada
False,A,2020-03-29,0x94febd
False,A,2020-03-12,0x966d23
False,A,2020-01-17,0x878b29
False,A,2020-06-04,0x47b12c
False,A,2020-04-30,0x478a34
False,A,2020-05-21,0x4f3844
False,A,2020-06-05,0x2f2423
False,A,2019-10-10,0x8c87d3
False,A,2020-04-19,0x14ebeb
True,A,2019-09-01,0x3d17ce
False,A,2019-10-27,0x4fdc28
False,A,2020-04-16,0x531aeb
True,A,2019-08-17,0x840d78
True,A,2020-04-25,0x480add
False,A,2020-08-09,0x812e8e
False,A,2020-06-24,0x197dba
False,A,2020-04-20,0x958e71
False,A,2019-08-22,0x5b223f
False,A,2020-07-10,0x926dda
False,A,2019-11-08,0x966f71
False,A,2019-11-13,0x598993
False,A,2020-01-04,0x4656c8
False,A,2020-05-17,0x6ebbc0
False,A,2019-10-03,0x86e318
True,A,2020-06-14,0x553ae1
False,A,2020-01-03,0x13de76
False,A,2020-01-01,0x946a63
False,A,2020-07-21,0x34ba66
False,A,2019-08-29,0x3c0670
False,A,2020-02-03,0x378320
False,A,2020-07-13,0x94a7d8
False,A,2020-01-07,0x56ad8f
False,A,2019-12-24,0x346a6d
False,A,2019-09-13,0x635251
False,A,2020-04-23,0x5e0646
True,A,2019-10-08,0x2c3c1b
False,A,2020-03-05,0x73fff0
True,A,2019-10-20,0x2903b0
False,A,2019-08-05,0x3095e6
False,A,2020-03-03,0x87baad
False,A,2019-09-07,0x61db03
False,A,2019-12-10,0x515c05
False,A,2020-02-24,0x7b91b3
False,A,2020-05-27,0x8000fd
True,A,2019-08-13,0x7a8d61
False,A,2020-01-22,0x381b43
False,A,2019-08-16,0x96274b
False,A,2020-08-04,0x533252
False,A,2020-05-28,0x37a51f
False,A,2019-09-15,0x84b680
False,A,2020-05-05,0x2cb195
True,A,2020-01-19,0x3066a6
False,A,2020-02-22,0x4151ab
False,A,2020-05-05,0x84a12b
False,A,2019-08-24,0x60cd41
False,A,2019-12-12,0x43b9d3
False,A,2020-04-16,0x536e12
False,A,2020-08-18,0x1092a4
True,A,2020-03-26,0x5b644f
False,A,2020-05-22,0x375c88
True,A,2019-12-13,0x351d18
False,A,2019-09-21,0x92249b
False,A,2019-09-01,0x7ccfc7
False,A,2019-09-09,0x639219
False,A,2019-10-12,0x7002e1
False,A,2020-04-18,0x5ec8a1
False,A,2020-03-19,0x8d963f
False,A,2019-08-29,0x260a32
False,A,2019-11-05,0x1d5a65
True,A,2020-05-08,0x573f8f
False,A,2020-01-04,0x8f00b1
True,A,2020-05-24,0x97314c
False,A,2019-10-16,0x30560a
False,A,2019-08-01,0x76182b
False,A,2020-01-11,0x54b5b3
False,A,2020-07-07,0x5725de
False,A,2020-07-29,0x6006d9
False,A,2020-06-11,0x1a3f74
False,A,2019-09-25,0x60bf53
False,A,2020-04-06,0x4aa23f
False,A,2020-04-11,0x7a8181
True,A,2020-02-15,0x365581
False,A,2020-03-31,0xf7f40
False,A,2019-12-19,0x18d128
True,A,2020-03-12,0x7cf5ef
False,A,2019-12-03,0x26a3c3
False,A,2020-02-04,0x445946
False,A,2020-02-18,0x5b7dc0
False,A,2020-01-24,0x3642fa
False,A,2019-09-18,0x462fa7
True,A,2019-08-26,0x183ed3
False,A,2019-08-31,0x8413b7
False,A,2019-09-25,0x45d523
False,A,2020-01-24,0x6345f9
True,A,2019-08-08,0x919597
False,A,2020-07-03,0x84aca7
False,A,2019-09-08,0x78c29d
False,A,2020-01-02,0x77d094
False,A,2020-04-15,0x25d8ff
False,A,2020-05-31,0x768a68
False,A,2019-11-23,0x3d879f
False,A,2020-03-16,0x8e4172
True,A,2020-04-24,0x34ccea
True,A,2020-04-08,0x5cca54
False,A,2019-12-27,0x481c8a
False,A,2020-01-26,0x18e8b2
False,A,2020-02-25,0x1eaf20
True,A,2020-07-01,0x743535
False,A,2020-06-28,0x282922
False,A,2019-10-18,0x4bb4a4
False,A,2020-01-18,0x2d46b8
False,A,2019-08-06,0x608948
False,A,2020-02-29,0x815be8
False,A,2019-12-21,0x2b18aa
False,A,2019-09-11,0x474c81
False,A,2019-12-13,0x8b63c7
False,A,2020-06-24,0x709a9f
False,A,2020-05-02,0x3139c6
False,A,2020-05-17,0x6aa8a4
False,A,2020-05-26,0x91ea59
True,A,2020-07-05,0x5458c8
False,A,2019-12-20,0x3ada7e
False,A,2019-12-15,0x3c4451
False,A,2020-08-25,0x2c3763
False,A,2020-07-31,0x12c218
False,A,2020-03-06,0x5095b2
False,A,2019-09-15,0x6ba786
False,A,2020-07-16,0x2a4dc7
False,A,2020-06-07,0x303baf
False,A,2019-10-15,0x42e7ad
False,A,2019-11-29,0x8dfd1d
False,A,2019-10-10,0x3e9e40
False,A,2020-05-03,0x92c864
False,A,2019-11-18,0x5e1e13
False,A,2020-05-09,0x30bf87
False,A,2019-12-28,0x5747f2
False,A,2020-02-07,0x53b358
False,A,2020-08-01,0x90422d
True,A,2019-09-07,0x50329d
True,A,2020-06-02,0x6d2289
False,A,2019-11-14,0x277749
True,A,2020-06-15,0x198776
False,A,2019-08-03,0x5ed42d
False,A,2020-07-16,0x5b543c
False,A,2019-08-07,0x74ed57
False,A,2020-05-23,0x15faa3
True,A,2020-04-07,0x1a384d
False,B,2020-08-26,0x1ef527
False,A,2019-10-05,0x867d24
False,A,2020-06-15,0x3a3975
False,A,2020-07-25,0x569986
False,A,2020-03-31,0x2cc9eb
False,A,2020-03-25,0x1b593a
False,A,2020-06-18,0x25659f
False,A,2020-07-13,0x81da8a
False,A,2020-06-23,0x935bc2
False,A,2019-10-26,0x1b6336
False,A,2020-06-06,0x71e759
False,A,2019-10-15,0x97316e
False,A,2020-02-24,0x499fa6
False,A,2020-02-15,0x7eb829
False,A,2019-12-14,0x459c66
False,A,2020-07-27,0x458fb8
True,A,2020-07-11,0x1add5c
False,A,2019-11-24,0x3c836f
False,A,2019-09-13,0x92279a
True,A,2020-03-07,0x57af6a
False,A,2019-12-09,0x61f493
False,A,2020-08-18,0x5190ba
False,A,2019-08-24,0x69eab4
False,A,2020-03-12,0x1561be
False,A,2020-03-22,0x3f92e2
False,A,2020-04-06,0x211256
False,A,2020-02-29,0x229117
False,A,2019-10-13,0x9332a3
False,A,2020-03-24,0x88507d
False,A,2020-03-24,0x5c5c3b
False,A,2019-12-05,0x96e057
False,A,2019-09-24,0x4f024f
False,A,2019-11-23,0x1e0bc9
False,A,2020-05-10,0x5ecbfe
False,A,2020-07-17,0x8e351f
False,A,2020-05-15,0x9711b3
True,A,2020-05-18,0x5cef98
False,A,2019-10-31,0x7c21e4
False,A,2019-11-21,0x35c742
False,A,2020-06-03,0x4de842
False,A,2020-06-20,0x7d9d2e
False,A,2020-07-29,0x15d86d
False,A,2020-05-06,0x65a682
False,A,2020-02-05,0x96b78e
False,A,2020-07-11,0x41c5f4
False,A,2020-04-12,0x704895
False,A,2019-09-30,0x4f75aa
True,A,2020-07-05,0x56612a
False,A,2019-11-20,0x868b07
False,A,2019-09-17,0x4938e3
False,A,2019-12-03,0x7403f2
False,A,2020-05-31,0x2a5f17
False,A,2020-05-12,0x32469d
False,A,2020-02-11,0x775ead
True,A,2020-01-08,0x8f3389
False,A,2020-06-14,0x931db9
False,A,2020-01-23,0x51e02d
False,A,2019-11-19,0x548664
False,A,2020-04-10,0x25fd3a
False,A,2020-01-02,0x20500b
False,A,2020-06-06,0x36be3c
False,A,2019-10-12,0x88731a
False,A,2019-10-31,0x622e80
True,A,2020-06-30,0x406e79
False,A,2019-10-23,0x1d218e
False,A,2020-06-07,0x5dc59f
True,A,2020-07-08,0x56bfec
True,A,2019-12-21,0x76685d
False,A,2019-10-02,0x6213e8
False,A,2019-09-24,0x889f1a
True,A,2019-08-11,0x41c464
False,A,2020-04-26,0x9854e9
False,B,2020-08-24,0x246ea2
False,A,2019-11-18,0x232870
False,A,2019-11-04,0x7d7c9a
False,A,2020-04-29,0x8a7b39
False,A,2020-01-30,0x5c9ae0
False,A,2020-07-05,0x27714f
False,A,2020-02-10,0x4de27a
False,A,2020-08-20,0x30daa0
False,A,2019-09-05,0x5336df
False,A,2019-11-21,0x8c9454
False,A,2019-10-29,0x38010c
True,B,2020-08-25,0x785ed3
False,A,2019-12-13,0x952981
False,A,2020-03-05,0x2b1cb4
False,A,2020-03-18,0x393f66
True,A,2020-07-09,0x903a45
True,A,2020-05-19,0x8ebe78
True,A,2020-07-31,0x743829
False,A,2019-12-27,0x622b88
True,A,2020-06-17,0x871e37
False,A,2019-10-18,0x1ca06a
False,A,2020-06-11,0x1122ec
False,A,2020-06-06,0x221302
False,B,2020-08-26,0x1d49b5
False,A,2020-03-22,0x8a558d
False,A,2020-01-13,0x1d3b38
False,A,2019-10-12,0x64ccf0
False,A,2019-11-02,0x119850
False,A,2019-11-25,0x6ead26
False,A,2020-06-19,0x8c910d
False,B,2020-08-17,0x5bffcd
False,A,2019-08-05,0x651388
False,B,2020-08-23,0x853be3
True,A,2020-07-11,0x37a2a6
True,A,2019-09-14,0x88da03
False,A,2019-09-30,0x731b9c
True,A,2019-12-30,0x1ad069
False,A,2019-10-16,0x292514
False,A,2020-06-01,0x943c49
False,A,2019-11-02,0x27a814
True,A,2020-07-09,0x327277
False,A,2020-05-05,0x49e710
False,A,2019-12-13,0x316b86
False,A,2020-01-12,0x73ba50
True,A,2020-02-29,0x1655a4
False,A,2019-09-13,0x562d25
False,A,2019-12-13,0x8c90b9
False,A,2020-03-09,0x3a8a3d
False,A,2019-09-27,0x5598df
False,A,2020-04-29,0x201fe4
False,A,2020-04-08,0x7dac19
False,A,2020-04-09,0x8f5107
False,A,2019-10-28,0x7fd0e6
False,A,2020-07-12,0x2a62e8
False,A,2020-04-17,0x2e1e9d
False,A,2020-05-24,0x49150b
False,A,2019-08-11,0x4ffb85
False,A,2019-11-02,0x91aa3c
False,A,2020-03-30,0x5c63c8
False,A,2019-08-28,0x2dbe17
False,A,2020-04-05,0x84312f
False,A,2020-03-15,0x11b245
False,A,2019-08-02,0x9546c2
False,A,2019-08-18,0x36be11
True,A,2019-11-07,0x5436a6
False,A,2019-08-15,0x7cb6ba
False,A,2020-07-15,0x1b4698
False,A,2020-04-13,0x66d2ac
True,A,2019-11-09,0x42bdcd
False,A,2019-08-17,0x7cd448
True,A,2019-08-05,0x6f88ca
False,A,2020-03-28,0x687b04
False,A,2019-12-12,0x5b9e68
True,A,2020-07-30,0x3ec9cc
False,A,2020-03-22,0x89b716
True,A,2020-02-20,0x5329b9
False,A,2020-02-02,0x5bd17b
False,A,2020-02-18,0x7dd16a
True,A,2020-06-30,0x6c00de
False,A,2019-09-28,0x1f8eeb
False,A,2019-10-18,0x299fbb
False,A,2020-05-29,0x154805
False,B,2020-08-16,0x8507f4
False,A,2019-10-09,0x1dcf9c
True,A,2019-11-29,0x20fb20
False,A,2020-05-15,0x285f4c
False,A,2019-10-10,0x2875d5
False,A,2019-10-31,0x15fc88
False,A,2019-08-28,0x58bdb2
False,B,2020-08-22,0x254852
False,A,2020-07-05,0x71433a
False,A,2020-06-28,0x3acf7f
True,A,2019-12-01,0x859430
False,A,2019-11-22,0x413f5c
False,A,2019-08-18,0x7e9747
False,A,2019-08-25,0x7263ef
False,A,2019-10-23,0x79bd9c
False,A,2020-02-06,0x56f5f4
False,A,2020-07-23,0x937d6f
False,A,2020-03-05,0x15e0c6
False,A,2020-08-22,0x174b45
False,A,2019-09-21,0x11cdd5
False,A,2019-08-08,0x8310c3
True,A,2020-07-26,0x453c31
False,A,2020-01-31,0x913027
True,A,2020-06-20,0x302c96
False,A,2020-04-29,0x12ae71
False,A,2020-01-13,0x26e17c
False,A,2019-10-19,0x90dd20
True,A,2019-08-11,0x66e981
False,A,2020-04-04,0x475448
False,A,2019-08-21,0x2f459e
False,A,2020-04-18,0x2055f4
False,A,2020-01-20,0x266cf1
False,A,2019-08-30,0x150140
False,A,2020-03-12,0x66de81
True,A,2020-04-08,0x85d29f
False,A,2020-04-06,0x202bea
False,A,2019-12-11,0x7aa648
False,A,2019-08-01,0x8e14dc
False,A,2019-12-10,0x7b9ca7
False,A,2020-03-04,0x3e93b4
True,A,2020-03-15,0x14ee2f
False,A,2019-11-24,0x486886
False,A,2020-05-30,0x2253a4
False,A,2020-01-08,0x29c0ed
False,A,2020-05-22,0x66363c
True,B,2020-08-14,0x96409a
True,A,2020-03-14,0x5a7b7e
True,A,2020-05-03,0x6755f8
False,A,2020-04-21,0x6beca0
False,A,2019-08-28,0x55f4a2
False,A,2020-08-05,0x49b166
False,A,2019-12-11,0x57d1de
True,B,2020-08-03,0x58cef9
False,B,2020-08-29,0x115a4d
False,A,2019-10-22,0x977191
True,A,2019-12-28,0x5f62cb
False,A,2020-03-19,0x840f05
False,B,2020-08-12,0x8f12f7
False,A,2020-05-25,0x80c2a1
False,A,2020-01-21,0x7e72db
False,A,2020-06-01,0x2572a3
True,A,2020-07-23,0x73ac15
False,A,2020-01-09,0x631f29
False,A,2019-08-01,0x76ebc4
False,A,2020-06-10,0x44a715
False,A,2020-01-08,0x66e430
True,A,2019-09-06,0x6c9fad
False,A,2019-08-03,0x621fff
False,A,2019-12-21,0x985803
False,A,2020-05-07,0x89db73
False,A,2020-05-12,0x7f2af2
True,A,2019-12-24,0x7f0c3c
False,B,2020-08-04,0x22130b
False,A,2020-06-07,0x7bcc8f
True,A,2019-08-23,0x1f8490
False,A,2020-01-12,0x1f9583
False,A,2020-01-30,0x4db44b
False,A,2019-08-06,0x22bdb3
True,A,2019-09-09,0x126760
False,A,2019-09-20,0x3d22de
True,A,2019-08-25,0x3e3376
False,A,2020-02-01,0x81c8fb
False,A,2020-05-13,0x6f0084
False,A,2020-02-04,0x4dbeac
False,A,2019-10-01,0x24a380
False,A,2019-08-08,0x40152a
False,A,2020-04-06,0x4fb4e5
False,A,2020-01-23,0x190bb0
False,A,2019-10-20,0x579dd8
False,A,2019-09-17,0x834d21
False,A,2019-08-21,0x5caccf
True,A,2020-04-27,0x136f6d
True,A,2019-10-19,0x442b33
False,A,2020-07-05,0x52b73b
False,A,2020-01-08,0x29d342
False,A,2019-11-02,0x210e5b
False,A,2019-11-11,0x56e25c
False,A,2020-02-14,0x6f20ae
False,A,2019-08-06,0x1269eb
False,A,2020-03-06,0x740993
False,A,2019-12-05,0x65c27f
False,A,2020-02-19,0x6c0c44
False,A,2019-09-07,0x221d97
False,A,2020-03-09,0x7ddff3
False,A,2020-01-29,0x18e63d
False,A,2019-10-24,0x259cc1
False,A,2020-06-02,0x45b06a
False,A,2020-07-06,0x499c8c
False,A,2020-04-02,0x4ccc79
False,A,2019-09-02,0x86e342
False,A,2020-04-24,0x6dc5de
False,A,2020-07-30,0x96982d
False,A,2020-04-01,0x3abd34
False,A,2020-04-05,0x4df385
False,A,2019-09-21,0x3c8899
True,A,2020-07-30,0x7fe1a4
False,A,2019-09-19,0x3251bc
False,A,2019-10-28,0x381661
True,A,2020-03-01,0x15264f
False,A,2020-04-18,0x27fdf4
False,A,2019-10-18,0x635aa0
True,A,2020-04-09,0x49bdb6
False,A,2019-12-15,0x16100a
False,A,2020-04-04,0x872771
False,A,2020-02-27,0x564d54
False,A,2019-11-17,0x4be229
False,A,2019-09-30,0x32a303
False,A,2020-06-16,0x5a2178
False,A,2020-08-17,0x810cb6
False,A,2019-12-22,0x68a900
False,A,2020-07-05,0x4f29bf
False,A,2019-08-05,0x6e2e00
True,A,2020-07-08,0x8c4aac
True,A,2020-02-20,0x6d1840
False,A,2020-06-20,0x847241
False,A,2019-11-07,0x21c07b
False,A,2019-11-06,0x30a23a
False,A,2020-03-21,0x4fad6d
False,A,2020-02-19,0x5b0798
True,A,2020-04-01,0x640b1e
False,A,2019-10-24,0x1a9131
False,A,2020-01-13,0x82a887
False,A,2019-11-24,0x292118
True,A,2019-12-01,0x408c5c
True,A,2019-08-08,0x10f039
False,A,2020-01-27,0x5a89c1
False,A,2020-06-07,0x8f652b
False,A,2019-11-17,0x4eb0cb
False,A,2020-04-23,0x27bbb7
False,A,2019-11-02,0x84ff88
False,A,2020-05-21,0x5f669e
False,A,2020-06-27,0x8488c5
False,A,2019-11-17,0x1fb4a6
True,A,2019-12-12,0x6c36f8
True,A,2019-12-14,0x2de93f
False,A,2019-12-27,0x706648
False,A,2019-09-29,0x7b92f7
False,A,2020-01-23,0x8ae76a
False,A,2019-09-12,0x2a8f71
False,B,2020-08-18,0x5dac85
False,A,2019-12-20,0x6887af
False,A,2020-05-16,0x83e1d2
True,A,2019-12-17,0x44effc
True,A,2020-03-11,0x7505f1
False,A,2020-05-02,0x7e7da4
False,A,2020-03-03,0x10dfa7
False,A,2020-05-09,0x868ccc
False,A,2020-06-24,0x642934
True,A,2019-09-11,0x80422e
False,A,2020-08-03,0x273e93
False,A,2020-04-02,0x28bd37
False,A,2020-07-16,0x9734f3
True,A,2020-01-27,0x257ed2
False,A,2020-03-20,0x29a220
False,A,2020-01-08,0x4d93dd
True,A,2020-01-27,0x19fd95
False,A,2019-09-27,0x774979
False,A,2019-08-04,0x72722d
True,A,2019-12-17,0x3d5f88
False,A,2020-07-30,0x47f25f
False,A,2020-07-15,0x35de30
True,A,2020-06-10,0x297ce2
False,A,2020-04-20,0x6f5abb
True,A,2020-01-01,0x5b79a2
True,A,2020-06-01,0x97a9b8
False,A,2019-11-24,0x2886e3
False,A,2020-05-25,0x7e7ce2
False,A,2020-04-05,0x6d7a46
False,A,2019-11-01,0x494728
False,A,2019-08-22,0x8308ca
False,A,2019-10-28,0x8e647b
False,A,2020-01-03,0x3f7877
False,A,2019-11-26,0x5ecd28
False,B,2020-08-23,0x3df3ec
False,A,2019-12-15,0xf6775
False,A,2019-12-19,0x23dcb6
True,A,2020-04-18,0x1b0917
False,A,2020-07-16,0x59fd00
False,A,2020-08-13,0x77dc07
False,A,2020-01-28,0x19e950
False,A,2020-07-23,0x50590b
False,A,2020-06-25,0x8a5e46
False,A,2020-02-27,0x810af1
False,B,2020-08-14,0x90642b
False,A,2019-09-16,0x8c2221
False,A,2019-11-01,0x31f10e
False,A,2019-10-30,0x2a54c1
False,A,2020-03-03,0x1e786f
True,A,2020-02-27,0x6b8cb0
False,A,2019-12-20,0x47666e
True,A,2020-02-20,0x4f4dc1
False,A,2020-07-27,0x151ffb
False,A,2020-05-16,0x3fbd2a
False,A,2019-09-27,0x166f59
False,A,2020-02-05,0x597dd9
False,B,2020-08-24,0x4c9826
False,A,2020-01-20,0x7c23a0
False,A,2019-08-17,0x575b22
False,A,2020-07-20,0x664c95
False,A,2019-10-04,0x3e6c0b
False,A,2020-03-25,0x38d5c2
False,A,2020-03-01,0x5f18e3
False,A,2020-02-16,0x4011d6
False,B,2020-08-21,0x77a91f
False,A,2019-12-31,0x87212b
False,A,2019-08-18,0x10414e
False,A,2020-04-29,0x680ebb
False,A,2020-01-26,0x3d037f
False,A,2020-06-27,0x2e115f
True,A,2019-10-07,0x781b88
False,A,2019-12-26,0x457343
False,A,2020-07-18,0x442c2e
False,A,2020-05-18,0x4065a6
False,A,2020-06-10,0x53e2ea
True,A,2020-08-06,0x672a35
False,A,2020-05-15,0x782cf3
False,A,2020-03-22,0x910f28
False,A,2019-08-08,0x7ae40e
False,A,2020-02-04,0x4a4cba
False,A,2019-10-27,0x7ff965
True,A,2019-09-21,0x7aa89f
False,A,2019-11-25,0x4c1a22
False,A,2019-08-03,0x451833
False,A,2019-09-27,0x42546b
False,A,2020-05-31,0x255df7
False,A,2020-07-13,0x8c25a4
False,A,2020-08-20,0x7854b6
False,A,2020-04-27,0x6a4504
False,A,2020-01-24,0x6dbc72
False,A,2019-10-09,0x6dce4e
False,A,2020-02-24,0x51f292
False,B,2020-08-08,0x86ee67
False,A,2019-11-01,0x8b4329
False,A,2020-06-09,0x74e43e
False,A,2020-02-04,0x4739a6
False,A,2019-10-10,0x1aac87
False,A,2020-03-07,0x424e53
False,A,2020-01-14,0x305291
False,A,2019-08-31,0x5d1ad7
False,A,2020-01-04,0x1fec8c
False,A,2020-02-18,0x212c9c
False,A,2019-08-19,0x63f7a8
False,A,2020-01-27,0x1f00a3
False,A,2020-05-18,0x64e901
False,A,2019-09-22,0x324a25
False,A,2020-05-30,0x1631fc
False,A,2020-01-21,0x936c13
False,A,2020-06-18,0x622693
False,A,2020-07-03,0x251979
False,B,2020-08-02,0x3c993f
False,A,2020-02-10,0x505ca8
False,A,2020-02-10,0x8af530
False,A,2020-03-06,0x8fb6cd
False,A,2019-09-02,0x8304e2
False,A,2019-12-11,0x72c3a9
False,A,2020-07-29,0x265891
False,B,2020-08-05,0x57db00
True,A,2019-08-14,0x2e0ebc
False,A,2019-11-13,0x935d66
True,A,2020-01-29,0x954315
False,A,2019-08-06,0x36204b
False,A,2020-05-15,0x1ade7a
False,A,2019-11-09,0x63bb38
False,A,2019-08-19,0x39c2d9
False,A,2020-06-26,0x8801c4
False,A,2020-05-19,0x831ac6
False,A,2020-04-06,0x332841
False,A,2019-12-23,0x5c0d5f
False,A,2020-02-20,0x11b5b3
False,A,2019-09-05,0x47b477
True,A,2020-05-02,0x8f985b
False,A,2020-06-30,0x6e7dcb
False,A,2020-02-25,0x698662
True,A,2020-01-21,0x68ea05
False,A,2019-11-17,0x845eab
False,A,2020-08-16,0x6ad520
False,A,2019-11-22,0x524410
False,A,2019-12-31,0x16c44d
False,A,2019-09-20,0x5f0680
False,A,2020-03-01,0x53b326
False,A,2019-09-10,0x24cba1
True,A,2020-03-02,0x149d63
False,A,2020-06-26,0x923e5f
True,A,2020-05-26,0x754000
False,A,2020-04-12,0x1969db
False,A,2019-11-12,0x1fa19c
False,A,2020-03-01,0x4c1dcc
False,A,2019-08-11,0x147aec
False,A,2019-11-25,0x17adff
False,A,2019-12-19,0x1741dc
False,A,2019-10-18,0x41e87c
False,A,2020-05-03,0x2cee22
False,A,2020-04-29,0x73cd2e
True,A,2020-07-27,0x6476b0
False,A,2019-10-06,0x2a90f2
False,A,2020-02-19,0x6e3ab6
False,A,2019-11-02,0x4d1b06
False,A,2019-11-07,0x2ee2ef
False,A,2020-02-08,0x5a027c
True,A,2020-08-26,0x19ad7b
False,A,2020-02-13,0x1493dc
False,A,2020-04-07,0x7eeedb
False,A,2020-07-31,0x499080
False,A,2020-05-19,0x53e123
False,A,2020-05-04,0x5d99ec
False,A,2020-01-02,0x51e450
False,A,2020-07-17,0x1d63e3
False,A,2019-10-20,0x7f3a5e
False,A,2020-07-09,0x12287f
False,A,2020-01-06,0x2caf97
True,A,2020-07-11,0x43b384
True,A,2020-03-11,0x8a22c9
False,A,2019-09-07,0x2fcc45
False,A,2020-03-04,0x8aa9fb
False,A,2019-12-29,0x56766a
False,A,2019-08-19,0x5eb62c
False,A,2020-02-09,0x5bf571
False,A,2019-09-17,0x1b8ece
False,A,2019-12-15,0x11d7e0
True,A,2020-05-08,0x2c8191
False,A,2020-01-10,0x551460
False,A,2019-10-19,0x53bfc8
False,A,2019-10-05,0x34f5d3
False,A,2020-07-31,0x6daa1d
False,A,2019-11-24,0x834cf9
False,A,2019-08-25,0x1efd45
False,A,2019-08-18,0x559037
False,A,2020-06-01,0x927bcf
True,B,2020-08-08,0x6aa9e7
True,A,2020-04-18,0x5fc662
False,A,2020-04-27,0x82da5c
False,A,2020-03-03,0x6cc04e
False,A,2020-07-25,0x28d60e
False,A,2020-06-20,0x6ee26d
False,A,2020-08-19,0x6704ea
False,A,2020-06-22,0x15ea85
False,A,2019-09-13,0x67c669
False,A,2019-12-02,0x5fc791
False,A,2019-09-12,0x657582
False,A,2020-02-09,0x211bad
False,A,2020-01-23,0x661c64
False,A,2020-03-28,0x698598
False,A,2020-02-01,0x356718
False,A,2019-11-29,0x7a2fcf
False,A,2019-10-09,0x6b9dc7
False,A,2020-04-14,0x3726bf
False,A,2019-12-04,0x3e444a
False,A,2019-10-05,0x2694a9
False,A,2020-01-01,0x1fe274
False,A,2020-06-07,0x4c6deb
False,A,2020-02-22,0x2a1ae2
False,A,2019-08-16,0x23ff2e
False,A,2020-05-27,0x9667fb
False,A,2020-01-17,0x7c7104
False,A,2019-11-05,0x604898
False,A,2020-06-22,0x4a7c9f
False,A,2019-11-29,0x963fe4
False,A,2019-12-05,0x4299f6
False,A,2020-04-13,0x336077
False,A,2019-11-29,0x4641d0
False,A,2020-05-07,0x4f082b
True,A,2020-05-24,0x34e052
False,A,2019-11-20,0x55f03d
True,A,2020-02-15,0x2bf059
False,A,2020-08-03,0x35f265
True,A,2020-05-18,0x67816b
True,A,2020-07-10,0x5fa889
False,A,2020-04-03,0x61d00b
False,B,2020-08-23,0x6a1152
True,A,2020-05-23,0x6c8f98
False,A,2019-10-20,0x295182
False,A,2019-12-19,0x3f19ea
False,A,2020-05-01,0x5cb202
False,B,2020-08-23,0x53ab70
False,A,2020-04-04,0x44e5e9
False,A,2020-02-20,0x5dbbf4
False,A,2019-11-07,0x8931ef
True,A,2019-11-08,0x951188
True,A,2019-10-20,0x2bdfa3
False,A,2020-05-31,0x212630
False,A,2019-11-21,0x924357
False,A,2019-12-30,0x6911a8
False,A,2020-04-30,0x4e0875
True,A,2019-09-17,0x907166
False,A,2020-06-02,0x4f4887
False,A,2019-09-12,0x1b31ed
False,A,2020-07-14,0x2c0a78
False,A,2020-02-12,0x2b438b
False,A,2019-08-29,0x254375
